empleado_id,fecha,dia_semana,asistencia,hora_entrada,hora_salida,tipo_ausencia
6,2025-02-26,Wednesday,1,08:04,17:10,Ninguna
6,2025-02-27,Thursday,1,07:50,17:06,Ninguna
6,2025-02-28,Friday,1,08:00,17:13,Ninguna
6,2025-03-03,Monday,1,07:54,17:13,Ninguna
6,2025-03-04,Tuesday,1,08:04,17:07,Ninguna
6,2025-03-05,Wednesday,1,07:54,17:06,Ninguna
6,2025-03-06,Thursday,1,07:54,17:08,Ninguna
6,2025-03-07,Friday,1,07:58,17:14,Ninguna
6,2025-03-10,Monday,1,07:56,17:07,Ninguna
6,2025-03-11,Tuesday,1,07:56,17:07,Ninguna
6,2025-03-12,Wednesday,1,07:50,15:30,Ninguna
6,2025-03-13,Thursday,1,07:57,17:06,Ninguna
6,2025-03-14,Friday,1,07:54,17:12,Ninguna
6,2025-03-17,Monday,1,09:12,17:10,Ninguna
6,2025-03-18,Tuesday,1,07:49,17:14,Ninguna
6,2025-03-19,Wednesday,1,07:55,17:08,Ninguna
6,2025-03-20,Thursday,1,07:54,17:11,Ninguna
6,2025-03-21,Friday,1,08:03,17:09,Ninguna
6,2025-03-24,Monday,0,-,-,Enfermedad
6,2025-03-25,Tuesday,1,07:46,17:07,Ninguna
6,2025-03-26,Wednesday,1,07:57,17:07,Ninguna
6,2025-03-27,Thursday,0,-,-,Franco
6,2025-03-28,Friday,1,07:50,17:06,Ninguna
6,2025-03-31,Monday,1,08:04,17:13,Ninguna
6,2025-04-01,Tuesday,1,07:55,17:11,Ninguna
6,2025-04-02,Wednesday,0,-,-,Enfermedad
6,2025-04-03,Thursday,1,07:45,17:08,Ninguna
6,2025-04-04,Friday,1,07:47,17:11,Ninguna
6,2025-04-07,Monday,1,07:51,17:10,Ninguna
6,2025-04-08,Tuesday,1,07:48,17:09,Ninguna
6,2025-04-09,Wednesday,0,-,-,Falta injustificada
6,2025-04-10,Thursday,1,07:46,17:05,Ninguna
6,2025-04-11,Friday,1,07:53,17:12,Ninguna
6,2025-04-14,Monday,1,08:01,17:13,Ninguna
6,2025-04-15,Tuesday,1,07:45,17:08,Ninguna
6,2025-04-16,Wednesday,1,07:46,17:09,Ninguna
6,2025-04-17,Thursday,1,07:55,17:07,Ninguna
6,2025-04-18,Friday,1,07:52,17:12,Ninguna
6,2025-04-21,Monday,0,-,-,Enfermedad
6,2025-04-22,Tuesday,1,07:58,17:08,Ninguna
6,2025-04-23,Wednesday,1,07:46,17:05,Ninguna
6,2025-04-24,Thursday,1,07:48,17:05,Ninguna
6,2025-04-25,Friday,0,-,-,Enfermedad
6,2025-04-28,Monday,1,08:02,17:08,Ninguna
6,2025-04-29,Tuesday,1,07:46,17:13,Ninguna
6,2025-04-30,Wednesday,1,07:49,17:09,Ninguna
7,2025-01-01,Wednesday,1,07:58,17:14,Ninguna
7,2025-01-02,Thursday,1,07:54,17:13,Ninguna
7,2025-01-03,Friday,1,07:55,17:09,Ninguna
7,2025-01-06,Monday,1,08:00,17:05,Ninguna
7,2025-01-07,Tuesday,1,08:02,17:05,Ninguna
7,2025-01-08,Wednesday,1,07:59,17:05,Ninguna
7,2025-01-09,Thursday,1,07:53,17:12,Ninguna
7,2025-01-10,Friday,1,07:58,17:12,Ninguna
7,2025-01-13,Monday,0,-,-,Enfermedad
7,2025-01-14,Tuesday,1,07:48,17:06,Ninguna
7,2025-01-15,Wednesday,0,-,-,Franco
7,2025-01-16,Thursday,1,07:46,17:13,Ninguna
7,2025-01-17,Friday,0,-,-,Falta injustificada
7,2025-01-20,Monday,1,08:00,17:14,Ninguna
7,2025-01-21,Tuesday,1,07:56,17:12,Ninguna
7,2025-01-22,Wednesday,1,07:54,17:07,Ninguna
7,2025-01-23,Thursday,1,07:50,17:14,Ninguna
7,2025-01-24,Friday,1,07:52,17:07,Ninguna
7,2025-01-27,Monday,1,07:49,17:06,Ninguna
7,2025-01-28,Tuesday,1,07:57,17:13,Ninguna
7,2025-01-29,Wednesday,1,07:59,17:07,Ninguna
7,2025-01-30,Thursday,1,08:01,17:14,Ninguna
7,2025-01-31,Friday,1,07:59,16:36,Ninguna
7,2025-02-03,Monday,1,07:55,17:06,Ninguna
7,2025-02-04,Tuesday,1,08:00,17:07,Ninguna
7,2025-02-05,Wednesday,0,-,-,Franco
7,2025-02-06,Thursday,1,07:53,15:35,Ninguna
7,2025-02-07,Friday,1,08:00,17:14,Ninguna
7,2025-02-10,Monday,1,07:49,17:13,Ninguna
7,2025-02-11,Tuesday,1,07:45,17:09,Ninguna
7,2025-02-12,Wednesday,1,07:46,17:11,Ninguna
7,2025-02-13,Thursday,0,-,-,Enfermedad
7,2025-02-14,Friday,1,07:58,16:44,Ninguna
7,2025-02-17,Monday,1,08:01,17:05,Ninguna
7,2025-02-18,Tuesday,1,07:56,17:11,Ninguna
7,2025-02-19,Wednesday,1,07:53,17:14,Ninguna
7,2025-02-20,Thursday,1,07:54,17:05,Ninguna
7,2025-02-21,Friday,1,07:57,17:05,Ninguna
7,2025-02-24,Monday,1,09:01,17:06,Ninguna
7,2025-02-25,Tuesday,1,07:54,17:08,Ninguna
7,2025-02-26,Wednesday,1,07:55,17:13,Ninguna
7,2025-02-27,Thursday,1,08:01,17:08,Ninguna
7,2025-02-28,Friday,1,07:55,17:11,Ninguna
7,2025-03-03,Monday,1,07:54,17:05,Ninguna
7,2025-03-04,Tuesday,1,09:10,17:14,Ninguna
7,2025-03-05,Wednesday,1,07:49,17:11,Ninguna
7,2025-03-06,Thursday,0,-,-,Franco
7,2025-03-07,Friday,1,08:01,17:13,Ninguna
7,2025-03-10,Monday,0,-,-,Enfermedad
7,2025-03-11,Tuesday,1,08:02,17:12,Ninguna
7,2025-03-12,Wednesday,1,07:57,17:10,Ninguna
7,2025-03-13,Thursday,1,07:58,17:06,Ninguna
7,2025-03-14,Friday,1,07:59,17:06,Ninguna
7,2025-03-17,Monday,1,08:00,17:10,Ninguna
7,2025-03-18,Tuesday,1,07:56,17:11,Ninguna
7,2025-03-19,Wednesday,1,07:48,17:05,Ninguna
7,2025-03-20,Thursday,1,07:54,17:10,Ninguna
7,2025-03-21,Friday,1,07:50,17:12,Ninguna
7,2025-03-24,Monday,1,07:47,17:11,Ninguna
7,2025-03-25,Tuesday,1,07:48,17:13,Ninguna
7,2025-03-26,Wednesday,1,08:03,17:12,Ninguna
7,2025-03-27,Thursday,1,07:59,17:10,Ninguna
7,2025-03-28,Friday,1,07:53,17:10,Ninguna
7,2025-03-31,Monday,1,07:53,17:14,Ninguna
7,2025-04-01,Tuesday,1,08:03,17:07,Ninguna
7,2025-04-02,Wednesday,0,-,-,Franco
7,2025-04-03,Thursday,1,07:53,17:10,Ninguna
7,2025-04-04,Friday,0,-,-,Enfermedad
7,2025-04-07,Monday,1,07:57,16:07,Ninguna
7,2025-04-08,Tuesday,1,07:56,17:10,Ninguna
7,2025-04-09,Wednesday,1,08:02,17:10,Ninguna
7,2025-04-10,Thursday,1,07:46,16:22,Ninguna
7,2025-04-11,Friday,1,07:59,17:07,Ninguna
7,2025-04-14,Monday,1,07:53,17:07,Ninguna
7,2025-04-15,Tuesday,1,08:35,17:10,Ninguna
7,2025-04-16,Wednesday,1,08:00,17:07,Ninguna
7,2025-04-17,Thursday,0,-,-,Franco
7,2025-04-18,Friday,0,-,-,Falta injustificada
7,2025-04-21,Monday,1,07:56,17:14,Ninguna
7,2025-04-22,Tuesday,1,07:45,17:09,Ninguna
7,2025-04-23,Wednesday,1,07:51,17:09,Ninguna
7,2025-04-24,Thursday,1,08:55,17:07,Ninguna
7,2025-04-25,Friday,1,09:15,16:33,Ninguna
7,2025-04-28,Monday,1,07:54,17:10,Ninguna
7,2025-04-29,Tuesday,0,-,-,Enfermedad
7,2025-04-30,Wednesday,1,07:54,17:09,Ninguna
8,2025-01-01,Wednesday,1,07:57,17:13,Ninguna
8,2025-01-02,Thursday,1,08:04,17:09,Ninguna
8,2025-01-03,Friday,0,-,-,Alarga fin de semana
8,2025-01-06,Monday,1,08:03,17:06,Ninguna
8,2025-01-07,Tuesday,1,07:52,17:07,Ninguna
8,2025-01-08,Wednesday,1,09:24,17:13,Ninguna
8,2025-01-09,Thursday,1,07:59,17:13,Ninguna
8,2025-01-10,Friday,0,-,-,Alarga fin de semana
8,2025-01-13,Monday,1,07:49,17:13,Ninguna
8,2025-01-14,Tuesday,1,08:02,17:10,Ninguna
8,2025-01-15,Wednesday,1,07:53,17:11,Ninguna
8,2025-01-16,Thursday,1,07:56,17:14,Ninguna
8,2025-01-17,Friday,0,-,-,Alarga fin de semana
8,2025-01-20,Monday,1,07:57,17:08,Ninguna
8,2025-01-21,Tuesday,1,08:03,17:06,Ninguna
8,2025-01-22,Wednesday,1,07:51,17:07,Ninguna
8,2025-01-23,Thursday,0,-,-,Enfermedad
8,2025-01-24,Friday,0,-,-,Alarga fin de semana
8,2025-01-27,Monday,1,07:45,17:06,Ninguna
8,2025-01-28,Tuesday,0,-,-,Franco
8,2025-01-29,Wednesday,1,07:58,17:08,Ninguna
8,2025-01-30,Thursday,1,07:56,17:07,Ninguna
8,2025-01-31,Friday,0,-,-,Alarga fin de semana
8,2025-02-03,Monday,1,07:50,17:13,Ninguna
8,2025-02-04,Tuesday,0,-,-,Falta injustificada
8,2025-02-05,Wednesday,1,07:45,17:06,Ninguna
8,2025-02-06,Thursday,1,08:04,17:09,Ninguna
8,2025-02-07,Friday,0,-,-,Alarga fin de semana
8,2025-02-10,Monday,1,07:54,17:12,Ninguna
8,2025-02-11,Tuesday,1,09:14,17:08,Ninguna
8,2025-02-12,Wednesday,1,07:46,17:14,Ninguna
8,2025-02-13,Thursday,1,08:01,17:05,Ninguna
8,2025-02-14,Friday,0,-,-,Alarga fin de semana
8,2025-02-17,Monday,1,09:03,17:06,Ninguna
8,2025-02-18,Tuesday,1,08:03,17:07,Ninguna
8,2025-02-19,Wednesday,1,07:50,17:10,Ninguna
8,2025-02-20,Thursday,1,07:52,17:06,Ninguna
8,2025-02-21,Friday,0,-,-,Alarga fin de semana
8,2025-02-24,Monday,1,07:45,17:09,Ninguna
8,2025-02-25,Tuesday,1,08:12,17:09,Ninguna
8,2025-02-26,Wednesday,1,07:50,17:08,Ninguna
8,2025-02-27,Thursday,1,08:00,17:14,Ninguna
8,2025-02-28,Friday,0,-,-,Alarga fin de semana
8,2025-03-03,Monday,1,07:54,17:12,Ninguna
8,2025-03-04,Tuesday,1,07:54,16:26,Ninguna
8,2025-03-05,Wednesday,1,07:46,17:05,Ninguna
8,2025-03-06,Thursday,1,07:48,17:08,Ninguna
8,2025-03-07,Friday,0,-,-,Alarga fin de semana
8,2025-03-10,Monday,1,07:55,17:13,Ninguna
8,2025-03-11,Tuesday,1,08:03,17:05,Ninguna
8,2025-03-12,Wednesday,1,09:16,17:10,Ninguna
8,2025-03-13,Thursday,1,07:48,17:10,Ninguna
8,2025-03-14,Friday,0,-,-,Alarga fin de semana
8,2025-03-17,Monday,0,-,-,Falta injustificada
8,2025-03-18,Tuesday,1,07:50,17:10,Ninguna
8,2025-03-19,Wednesday,0,-,-,Enfermedad
8,2025-03-20,Thursday,1,07:59,17:14,Ninguna
8,2025-03-21,Friday,0,-,-,Alarga fin de semana
8,2025-03-24,Monday,1,07:59,17:07,Ninguna
8,2025-03-25,Tuesday,1,07:53,17:12,Ninguna
8,2025-03-26,Wednesday,1,07:45,15:46,Ninguna
8,2025-03-27,Thursday,1,07:48,17:06,Ninguna
8,2025-03-28,Friday,0,-,-,Alarga fin de semana
8,2025-03-31,Monday,0,-,-,Enfermedad
8,2025-04-01,Tuesday,1,07:52,17:14,Ninguna
8,2025-04-02,Wednesday,1,07:49,17:11,Ninguna
8,2025-04-03,Thursday,1,07:52,17:08,Ninguna
8,2025-04-04,Friday,0,-,-,Alarga fin de semana
8,2025-04-07,Monday,1,07:50,17:09,Ninguna
8,2025-04-08,Tuesday,1,07:50,17:06,Ninguna
8,2025-04-09,Wednesday,1,07:55,17:10,Ninguna
8,2025-04-10,Thursday,1,07:52,17:14,Ninguna
8,2025-04-11,Friday,0,-,-,Alarga fin de semana
8,2025-04-14,Monday,1,07:51,17:10,Ninguna
8,2025-04-15,Tuesday,1,08:04,17:11,Ninguna
8,2025-04-16,Wednesday,0,-,-,Enfermedad
8,2025-04-17,Thursday,1,08:01,17:09,Ninguna
8,2025-04-18,Friday,0,-,-,Alarga fin de semana
8,2025-04-21,Monday,0,-,-,Falta injustificada
8,2025-04-22,Tuesday,0,-,-,Enfermedad
8,2025-04-23,Wednesday,1,08:01,17:09,Ninguna
8,2025-04-24,Thursday,0,-,-,Enfermedad
8,2025-04-25,Friday,0,-,-,Alarga fin de semana
8,2025-04-28,Monday,1,08:04,17:14,Ninguna
8,2025-04-29,Tuesday,1,07:50,17:07,Ninguna
8,2025-04-30,Wednesday,1,08:03,17:08,Ninguna
9,2025-01-01,Wednesday,1,07:59,17:12,Ninguna
9,2025-01-02,Thursday,1,07:47,17:10,Ninguna
9,2025-01-03,Friday,0,-,-,Enfermedad
9,2025-01-06,Monday,1,07:55,17:06,Ninguna
9,2025-01-07,Tuesday,1,07:52,17:05,Ninguna
9,2025-01-08,Wednesday,0,-,-,Falta injustificada
9,2025-01-09,Thursday,1,08:04,17:07,Ninguna
9,2025-01-10,Friday,1,07:58,17:08,Ninguna
9,2025-01-13,Monday,1,07:55,17:06,Ninguna
9,2025-01-14,Tuesday,1,07:53,17:11,Ninguna
9,2025-01-15,Wednesday,1,07:58,17:05,Ninguna
9,2025-01-16,Thursday,0,-,-,Franco
9,2025-01-17,Friday,1,07:56,17:12,Ninguna
9,2025-01-20,Monday,1,07:58,17:13,Ninguna
9,2025-01-21,Tuesday,1,07:55,17:13,Ninguna
9,2025-01-22,Wednesday,0,-,-,Falta injustificada
9,2025-01-23,Thursday,0,-,-,Enfermedad
9,2025-01-24,Friday,1,07:47,17:09,Ninguna
9,2025-01-27,Monday,1,07:57,17:12,Ninguna
9,2025-01-28,Tuesday,1,07:52,15:51,Ninguna
9,2025-01-29,Wednesday,1,07:52,17:10,Ninguna
9,2025-01-30,Thursday,0,-,-,Enfermedad
9,2025-01-31,Friday,1,07:58,17:11,Ninguna
9,2025-02-03,Monday,1,07:48,17:13,Ninguna
9,2025-02-04,Tuesday,1,07:49,17:09,Ninguna
9,2025-02-05,Wednesday,1,07:46,17:10,Ninguna
9,2025-02-06,Thursday,1,07:56,17:08,Ninguna
9,2025-02-07,Friday,1,08:02,17:08,Ninguna
9,2025-02-10,Monday,1,08:04,17:09,Ninguna
9,2025-02-11,Tuesday,0,-,-,Enfermedad
9,2025-02-12,Wednesday,1,08:04,17:11,Ninguna
9,2025-02-13,Thursday,1,07:47,17:11,Ninguna
9,2025-02-14,Friday,1,07:58,17:09,Ninguna
9,2025-02-17,Monday,1,07:59,17:14,Ninguna
9,2025-02-18,Tuesday,1,07:48,17:05,Ninguna
9,2025-02-19,Wednesday,1,07:49,17:12,Ninguna
9,2025-02-20,Thursday,1,07:57,17:08,Ninguna
9,2025-02-21,Friday,1,07:54,17:13,Ninguna
9,2025-02-24,Monday,1,07:47,17:08,Ninguna
9,2025-02-25,Tuesday,1,07:59,17:07,Ninguna
9,2025-02-26,Wednesday,1,08:03,17:12,Ninguna
9,2025-02-27,Thursday,1,08:01,17:13,Ninguna
9,2025-02-28,Friday,1,07:53,17:14,Ninguna
9,2025-03-03,Monday,0,-,-,Falta injustificada
9,2025-03-04,Tuesday,1,07:55,17:13,Ninguna
9,2025-03-05,Wednesday,1,07:49,17:05,Ninguna
9,2025-03-06,Thursday,0,-,-,Enfermedad
9,2025-03-07,Friday,1,07:55,17:08,Ninguna
9,2025-03-10,Monday,1,07:55,17:12,Ninguna
9,2025-03-11,Tuesday,0,-,-,Enfermedad
9,2025-03-12,Wednesday,1,07:55,17:06,Ninguna
9,2025-03-13,Thursday,1,07:46,17:05,Ninguna
9,2025-03-14,Friday,1,07:53,17:11,Ninguna
9,2025-03-17,Monday,1,08:01,17:11,Ninguna
9,2025-03-18,Tuesday,1,08:03,17:11,Ninguna
9,2025-03-19,Wednesday,1,07:59,17:09,Ninguna
9,2025-03-20,Thursday,1,07:46,17:06,Ninguna
9,2025-03-21,Friday,1,08:00,17:10,Ninguna
9,2025-03-24,Monday,1,08:04,17:05,Ninguna
9,2025-03-25,Tuesday,1,07:50,17:12,Ninguna
9,2025-03-26,Wednesday,1,07:58,17:13,Ninguna
9,2025-03-27,Thursday,1,08:02,16:39,Ninguna
9,2025-03-28,Friday,1,07:49,17:09,Ninguna
9,2025-03-31,Monday,1,07:55,17:05,Ninguna
9,2025-04-01,Tuesday,1,08:03,17:11,Ninguna
9,2025-04-02,Wednesday,0,-,-,Franco
9,2025-04-03,Thursday,1,07:52,17:14,Ninguna
9,2025-04-04,Friday,1,07:53,17:09,Ninguna
9,2025-04-07,Monday,1,07:54,17:08,Ninguna
9,2025-04-08,Tuesday,0,-,-,Enfermedad
9,2025-04-09,Wednesday,1,07:47,17:10,Ninguna
9,2025-04-10,Thursday,1,07:45,17:05,Ninguna
9,2025-04-11,Friday,0,-,-,Enfermedad
9,2025-04-14,Monday,1,07:50,17:08,Ninguna
9,2025-04-15,Tuesday,1,08:03,17:10,Ninguna
9,2025-04-16,Wednesday,1,07:51,17:13,Ninguna
9,2025-04-17,Thursday,1,07:46,17:14,Ninguna
9,2025-04-18,Friday,0,-,-,Franco
9,2025-04-21,Monday,1,07:47,17:07,Ninguna
9,2025-04-22,Tuesday,1,07:54,17:06,Ninguna
9,2025-04-23,Wednesday,1,08:02,17:10,Ninguna
9,2025-04-24,Thursday,1,07:59,17:06,Ninguna
9,2025-04-25,Friday,1,07:51,17:06,Ninguna
9,2025-04-28,Monday,1,07:58,17:07,Ninguna
9,2025-04-29,Tuesday,1,07:54,17:10,Ninguna
9,2025-04-30,Wednesday,1,08:03,17:14,Ninguna
10,2025-01-01,Wednesday,1,07:53,17:14,Ninguna
10,2025-01-02,Thursday,1,07:59,15:49,Ninguna
10,2025-01-03,Friday,1,07:58,17:07,Ninguna
10,2025-01-06,Monday,1,07:52,17:09,Ninguna
10,2025-01-07,Tuesday,1,07:59,17:06,Ninguna
10,2025-01-08,Wednesday,0,-,-,Enfermedad
10,2025-01-09,Thursday,1,07:58,17:07,Ninguna
10,2025-01-10,Friday,1,08:01,17:08,Ninguna
10,2025-01-13,Monday,0,-,-,Enfermedad
10,2025-01-14,Tuesday,0,-,-,Falta injustificada
10,2025-01-15,Wednesday,0,-,-,Enfermedad
10,2025-01-16,Thursday,1,07:59,15:57,Ninguna
10,2025-01-17,Friday,0,-,-,Enfermedad
10,2025-01-20,Monday,1,08:02,17:08,Ninguna
10,2025-01-21,Tuesday,1,07:48,17:07,Ninguna
10,2025-01-22,Wednesday,1,08:04,17:09,Ninguna
10,2025-01-23,Thursday,1,07:55,17:10,Ninguna
10,2025-01-24,Friday,1,07:54,17:07,Ninguna
10,2025-01-27,Monday,1,07:50,17:07,Ninguna
10,2025-01-28,Tuesday,1,07:55,17:13,Ninguna
10,2025-01-29,Wednesday,1,07:48,17:10,Ninguna
10,2025-01-30,Thursday,1,07:46,17:05,Ninguna
10,2025-01-31,Friday,1,08:01,17:14,Ninguna
10,2025-02-03,Monday,0,-,-,Falta injustificada
10,2025-02-04,Tuesday,1,07:59,17:08,Ninguna
10,2025-02-05,Wednesday,1,07:47,17:08,Ninguna
10,2025-02-06,Thursday,1,07:48,17:10,Ninguna
10,2025-02-07,Friday,1,07:56,17:10,Ninguna
10,2025-02-10,Monday,0,-,-,Franco
10,2025-02-11,Tuesday,1,07:51,17:09,Ninguna
10,2025-02-12,Wednesday,1,07:50,17:09,Ninguna
10,2025-02-13,Thursday,1,07:57,17:07,Ninguna
10,2025-02-14,Friday,1,08:03,17:10,Ninguna
10,2025-02-17,Monday,0,-,-,Enfermedad
10,2025-02-18,Tuesday,1,07:52,17:10,Ninguna
10,2025-02-19,Wednesday,0,-,-,Franco
10,2025-02-20,Thursday,0,-,-,Enfermedad
10,2025-02-21,Friday,1,07:55,17:13,Ninguna
10,2025-02-24,Monday,1,07:54,17:07,Ninguna
10,2025-02-25,Tuesday,0,-,-,Franco
10,2025-02-26,Wednesday,0,-,-,Falta injustificada
10,2025-02-27,Thursday,1,07:48,17:12,Ninguna
10,2025-02-28,Friday,1,07:54,17:05,Ninguna
10,2025-03-03,Monday,1,07:58,17:09,Ninguna
10,2025-03-04,Tuesday,1,08:02,17:13,Ninguna
10,2025-03-05,Wednesday,1,08:02,17:10,Ninguna
10,2025-03-06,Thursday,1,07:48,17:14,Ninguna
10,2025-03-07,Friday,1,07:47,17:08,Ninguna
10,2025-03-10,Monday,1,07:49,17:06,Ninguna
10,2025-03-11,Tuesday,1,07:55,17:13,Ninguna
10,2025-03-12,Wednesday,1,07:56,17:14,Ninguna
10,2025-03-13,Thursday,1,08:02,17:09,Ninguna
10,2025-03-14,Friday,1,07:52,17:13,Ninguna
10,2025-03-17,Monday,1,08:03,17:12,Ninguna
10,2025-03-18,Tuesday,1,07:57,17:09,Ninguna
10,2025-03-19,Wednesday,0,-,-,Falta injustificada
10,2025-03-20,Thursday,1,07:49,17:07,Ninguna
10,2025-03-21,Friday,1,07:46,17:11,Ninguna
10,2025-03-24,Monday,0,-,-,Falta injustificada
10,2025-03-25,Tuesday,1,08:01,15:38,Ninguna
10,2025-03-26,Wednesday,0,-,-,Falta injustificada
10,2025-03-27,Thursday,1,07:56,17:10,Ninguna
10,2025-03-28,Friday,1,07:48,17:09,Ninguna
10,2025-03-31,Monday,0,-,-,Enfermedad
10,2025-04-01,Tuesday,0,-,-,Enfermedad
10,2025-04-02,Wednesday,1,07:59,17:07,Ninguna
10,2025-04-03,Thursday,0,-,-,Enfermedad
10,2025-04-04,Friday,0,-,-,Falta injustificada
10,2025-04-07,Monday,1,07:59,15:33,Ninguna
10,2025-04-08,Tuesday,1,07:55,17:13,Ninguna
10,2025-04-09,Wednesday,1,09:22,17:12,Ninguna
10,2025-04-10,Thursday,1,08:03,17:14,Ninguna
10,2025-04-11,Friday,1,07:56,17:06,Ninguna
10,2025-04-14,Monday,1,07:59,17:10,Ninguna
10,2025-04-15,Tuesday,1,07:51,17:09,Ninguna
10,2025-04-16,Wednesday,1,07:48,17:07,Ninguna
10,2025-04-17,Thursday,1,08:30,16:36,Ninguna
10,2025-04-18,Friday,1,08:03,17:08,Ninguna
10,2025-04-21,Monday,1,07:51,17:06,Ninguna
10,2025-04-22,Tuesday,1,09:02,17:07,Ninguna
10,2025-04-23,Wednesday,1,07:58,16:42,Ninguna
10,2025-04-24,Thursday,1,07:47,17:10,Ninguna
10,2025-04-25,Friday,1,07:54,17:12,Ninguna
10,2025-04-28,Monday,0,-,-,Enfermedad
10,2025-04-29,Tuesday,1,07:59,17:11,Ninguna
10,2025-04-30,Wednesday,1,08:04,17:10,Ninguna
11,2025-01-01,Wednesday,1,07:50,17:08,Ninguna
11,2025-01-02,Thursday,1,07:48,17:14,Ninguna
11,2025-01-03,Friday,0,-,-,Enfermedad
11,2025-01-06,Monday,1,08:04,17:05,Ninguna
11,2025-01-07,Tuesday,0,-,-,Falta injustificada
11,2025-01-08,Wednesday,1,08:03,17:12,Ninguna
11,2025-01-09,Thursday,1,07:45,17:13,Ninguna
11,2025-01-10,Friday,1,07:52,17:14,Ninguna
11,2025-01-13,Monday,1,07:59,17:05,Ninguna
11,2025-01-14,Tuesday,1,07:55,17:08,Ninguna
11,2025-01-15,Wednesday,1,07:58,17:10,Ninguna
11,2025-01-16,Thursday,1,07:48,17:07,Ninguna
11,2025-01-17,Friday,1,07:56,17:14,Ninguna
11,2025-01-20,Monday,1,07:54,17:09,Ninguna
11,2025-01-21,Tuesday,1,07:55,17:10,Ninguna
11,2025-01-22,Wednesday,0,-,-,Franco
11,2025-01-23,Thursday,1,07:58,17:14,Ninguna
11,2025-01-24,Friday,1,07:47,17:09,Ninguna
11,2025-01-27,Monday,1,08:04,17:14,Ninguna
11,2025-01-28,Tuesday,1,08:00,17:05,Ninguna
11,2025-01-29,Wednesday,1,07:55,17:11,Ninguna
11,2025-01-30,Thursday,1,07:50,17:05,Ninguna
11,2025-01-31,Friday,1,07:56,17:14,Ninguna
11,2025-02-03,Monday,0,-,-,Franco
11,2025-02-04,Tuesday,1,08:01,17:09,Ninguna
11,2025-02-05,Wednesday,1,07:58,17:08,Ninguna
11,2025-02-06,Thursday,1,07:49,17:12,Ninguna
11,2025-02-07,Friday,1,07:55,17:09,Ninguna
11,2025-02-10,Monday,0,-,-,Enfermedad
11,2025-02-11,Tuesday,1,08:03,17:14,Ninguna
11,2025-02-12,Wednesday,1,07:45,17:09,Ninguna
11,2025-02-13,Thursday,1,07:48,17:11,Ninguna
11,2025-02-14,Friday,1,07:53,17:14,Ninguna
11,2025-02-17,Monday,1,07:50,17:06,Ninguna
11,2025-02-18,Tuesday,1,07:49,16:51,Ninguna
11,2025-02-19,Wednesday,1,07:47,17:10,Ninguna
11,2025-02-20,Thursday,0,-,-,Enfermedad
11,2025-02-21,Friday,1,07:57,17:12,Ninguna
11,2025-02-24,Monday,1,07:57,17:09,Ninguna
11,2025-02-25,Tuesday,1,07:52,17:14,Ninguna
11,2025-02-26,Wednesday,1,08:01,17:11,Ninguna
11,2025-02-27,Thursday,1,07:58,17:12,Ninguna
11,2025-02-28,Friday,1,07:50,17:14,Ninguna
11,2025-03-03,Monday,1,07:53,17:07,Ninguna
11,2025-03-04,Tuesday,1,08:44,17:14,Ninguna
11,2025-03-05,Wednesday,1,07:57,17:05,Ninguna
11,2025-03-06,Thursday,1,07:59,17:11,Ninguna
11,2025-03-07,Friday,0,-,-,Enfermedad
11,2025-03-10,Monday,1,08:03,17:11,Ninguna
11,2025-03-11,Tuesday,1,07:55,17:08,Ninguna
11,2025-03-12,Wednesday,1,07:58,17:06,Ninguna
11,2025-03-13,Thursday,1,07:53,17:10,Ninguna
11,2025-03-14,Friday,1,08:01,17:05,Ninguna
11,2025-03-17,Monday,1,07:58,17:06,Ninguna
11,2025-03-18,Tuesday,0,-,-,Enfermedad
11,2025-03-19,Wednesday,1,07:45,17:14,Ninguna
11,2025-03-20,Thursday,1,07:52,17:07,Ninguna
11,2025-03-21,Friday,1,07:55,17:14,Ninguna
11,2025-03-24,Monday,1,09:02,15:50,Ninguna
11,2025-03-25,Tuesday,1,07:47,17:11,Ninguna
11,2025-03-26,Wednesday,1,07:48,17:09,Ninguna
11,2025-03-27,Thursday,0,-,-,Franco
11,2025-03-28,Friday,1,07:47,17:12,Ninguna
11,2025-03-31,Monday,1,08:03,17:06,Ninguna
11,2025-04-01,Tuesday,1,07:46,17:06,Ninguna
11,2025-04-02,Wednesday,1,08:03,17:10,Ninguna
11,2025-04-03,Thursday,0,-,-,Enfermedad
11,2025-04-04,Friday,1,07:58,17:12,Ninguna
11,2025-04-07,Monday,1,08:02,17:05,Ninguna
11,2025-04-08,Tuesday,1,07:57,17:09,Ninguna
11,2025-04-09,Wednesday,1,07:59,17:13,Ninguna
11,2025-04-10,Thursday,1,07:57,17:12,Ninguna
11,2025-04-11,Friday,1,07:48,15:35,Ninguna
11,2025-04-14,Monday,1,07:52,17:11,Ninguna
11,2025-04-15,Tuesday,1,09:24,17:13,Ninguna
11,2025-04-16,Wednesday,1,08:01,15:37,Ninguna
11,2025-04-17,Thursday,1,08:01,17:07,Ninguna
11,2025-04-18,Friday,1,07:56,17:05,Ninguna
11,2025-04-21,Monday,1,08:00,17:11,Ninguna
11,2025-04-22,Tuesday,1,07:54,17:05,Ninguna
11,2025-04-23,Wednesday,1,08:02,17:06,Ninguna
11,2025-04-24,Thursday,1,09:23,17:14,Ninguna
11,2025-04-25,Friday,0,-,-,Falta injustificada
